adm0_name,phase3,phase4,phase5,phase35,chtype,exercise_label,exercise_year
Nigeria,6799,0,0,6799,current,Sep-Dec,2020
Nigeria,4033,0,0,4033,current,Sep-Dec,2020
Nigeria,2555,0,0,2555,current,Sep-Dec,2020
Nigeria,4683,0,0,4683,current,Sep-Dec,2020
Nigeria,2674,0,0,2674,current,Sep-Dec,2020
Nigeria,7221,0,0,7221,current,Sep-Dec,2020
Nigeria,69990,0,0,69990,current,Sep-Dec,2020
Nigeria,28044,0,0,28044,current,Sep-Dec,2020
Nigeria,21205,0,0,21205,current,Sep-Dec,2020
Nigeria,75535,6043,0,81578,current,Sep-Dec,2020
Nigeria,57969,0,0,57969,current,Sep-Dec,2020
Nigeria,49081,16983,0,66064,current,Sep-Dec,2020
Nigeria,62684,25073,0,87757,current,Sep-Dec,2020
Nigeria,41564,9975,0,51539,current,Sep-Dec,2020
Nigeria,91987,18397,0,110385,current,Sep-Dec,2020
Nigeria,20622,5155,0,25777,current,Sep-Dec,2020
Nigeria,17475,2184,0,19660,current,Sep-Dec,2020
Nigeria,36564,7313,0,43877,current,Sep-Dec,2020
Nigeria,45534,6071,0,51606,current,Sep-Dec,2020
Nigeria,102204,0,0,102204,current,Sep-Dec,2020
Nigeria,16121,6200,0,22321,current,Sep-Dec,2020
Nigeria,60628,12126,0,72753,current,Sep-Dec,2020
Nigeria,30332,3568,0,33901,current,Sep-Dec,2020
Nigeria,12706,10588,0,23295,current,Sep-Dec,2020
Nigeria,43968,5236,0,49204,current,Sep-Dec,2020
Nigeria,87405,31322,0,118727,current,Sep-Dec,2020
Nigeria,17235,0,0,17235,current,Sep-Dec,2020
Nigeria,16757,0,0,16757,current,Sep-Dec,2020
Nigeria,13529,0,0,13529,current,Sep-Dec,2020
Nigeria,51149,8525,0,59674,current,Sep-Dec,2020
Nigeria,34382,11432,0,45814,current,Sep-Dec,2020
Nigeria,120162,75041,0,195203,current,Sep-Dec,2020
Nigeria,33157,12434,0,45591,current,Sep-Dec,2020
Nigeria,104919,34775,0,139694,current,Sep-Dec,2020
Nigeria,12969,0,0,12969,current,Sep-Dec,2020
Nigeria,74933,0,0,74933,current,Sep-Dec,2020
Nigeria,63899,28532,0,92430,current,Sep-Dec,2020
Nigeria,26432,3604,0,30036,current,Sep-Dec,2020
Nigeria,66680,17143,0,83823,current,Sep-Dec,2020
Nigeria,33176,22117,0,55294,current,Sep-Dec,2020
Nigeria,2786,0,0,2786,current,Sep-Dec,2020
Nigeria,27793,4141,0,31934,current,Sep-Dec,2020
Nigeria,118910,59898,0,178809,current,Sep-Dec,2020
Nigeria,10927,7285,0,18212,current,Sep-Dec,2020
Nigeria,139286,0,0,139286,current,Sep-Dec,2020
Nigeria,107410,62764,0,170174,current,Sep-Dec,2020
Nigeria,51991,8287,0,60277,current,Sep-Dec,2020
Nigeria,29520,4025,0,33545,current,Sep-Dec,2020
Nigeria,55207,26183,0,81389,current,Sep-Dec,2020
Nigeria,23633,0,0,23633,current,Sep-Dec,2020
Chad,6291,0,0,6291,current,Jan-May,2020
Chad,2855,0,0,2855,current,Jan-May,2020
Chad,24635,0,0,24635,current,Jan-May,2020
Chad,3505,0,0,3505,current,Jan-May,2020
Chad,21015,0,0,21015,current,Jan-May,2020
Chad,0,0,0,0,current,Jan-May,2020
Chad,4672,0,0,4672,current,Jan-May,2020
Chad,20035,1821,0,21857,current,Jan-May,2020
Chad,11935,796,0,12730,current,Jan-May,2020
Chad,43663,4158,0,47822,current,Jan-May,2020
Chad,9028,0,0,9028,current,Jan-May,2020
Chad,0,0,0,0,current,Jan-May,2020
Chad,6096,0,0,6096,current,Jan-May,2020
Chad,7961,0,0,7961,current,Jan-May,2020
Chad,23274,0,0,23274,current,Jan-May,2020
Chad,2487,0,0,2487,current,Jan-May,2020
Chad,3339,371,0,3710,current,Jan-May,2020
Chad,12072,2012,0,14084,current,Jan-May,2020
Chad,0,0,0,0,current,Jan-May,2020
Chad,3361,0,0,3361,current,Jan-May,2020
Chad,2771,0,0,2771,current,Jan-May,2020
Chad,7918,0,0,7918,current,Jan-May,2020
Chad,3599,0,0,3599,current,Jan-May,2020
Chad,1565,0,0,1565,current,Jan-May,2020
Chad,1735,0,0,1735,current,Jan-May,2020
Chad,3249,0,0,3249,current,Jan-May,2020
Chad,3911,0,0,3911,current,Jan-May,2020
Chad,3150,0,0,3150,current,Jan-May,2020
Chad,0,0,0,0,current,Jan-May,2020
Chad,12687,0,0,12687,current,Jan-May,2020
Chad,2208,0,0,2208,current,Jan-May,2020
Chad,4892,0,0,4892,current,Jan-May,2020
Chad,6159,0,0,6159,current,Jan-May,2020
Chad,0,0,0,0,current,Jan-May,2020
Chad,20285,0,0,20285,current,Jan-May,2020
Chad,2863,573,0,3436,current,Jan-May,2020
Chad,31511,0,0,31511,current,Jan-May,2020
Chad,0,0,0,0,current,Jan-May,2020
Chad,0,0,0,0,current,Jan-May,2020
Chad,3181,0,0,3181,current,Jan-May,2020
Chad,6222,0,0,6222,current,Jan-May,2020
Chad,7083,0,0,7083,current,Jan-May,2020
Chad,5126,0,0,5126,current,Jan-May,2020
Chad,0,0,0,0,current,Jan-May,2020
Chad,9756,0,0,9756,current,Jan-May,2020
Chad,0,0,0,0,current,Jan-May,2020
Chad,7948,0,0,7948,current,Jan-May,2020
Chad,0,0,0,0,current,Jan-May,2020
Chad,0,0,0,0,current,Jan-May,2020
Chad,2793,0,0,2793,current,Jan-May,2020
Chad,0,0,0,0,current,Jan-May,2020
Chad,0,0,0,0,current,Jan-May,2020
Chad,0,0,0,0,current,Jan-May,2020
Chad,3622,0,0,3622,current,Jan-May,2020
Chad,3354,0,0,3354,current,Jan-May,2020
Chad,9667,0,0,9667,current,Jan-May,2020
Chad,627,0,0,627,current,Jan-May,2020
Chad,0,0,0,0,current,Jan-May,2020
Chad,2342,0,0,2342,current,Jan-May,2020
Chad,14724,4016,0,18739,current,Jan-May,2020
Chad,4836,0,0,4836,current,Jan-May,2020
Chad,0,0,0,0,current,Jan-May,2020
Chad,0,0,0,0,current,Jan-May,2020
Chad,4698,0,0,4698,current,Jan-May,2020
Chad,1270,212,0,1482,current,Jan-May,2020
Chad,1143,163,0,1306,current,Jan-May,2020
Chad,2462,0,0,2462,current,Jan-May,2020
Chad,3940,0,0,3940,current,Jan-May,2020
Chad,29678,0,0,29678,current,Jan-May,2020
Chad,3123,0,0,3123,current,Sep-Dec,2020
Chad,2288,0,0,2288,current,Sep-Dec,2020
Chad,4996,0,0,4996,current,Sep-Dec,2020
Chad,23884,2171,0,26055,current,Sep-Dec,2020
Chad,19776,2472,0,22247,current,Sep-Dec,2020
Chad,6747,0,0,6747,current,Sep-Dec,2020
Chad,9913,0,0,9913,current,Sep-Dec,2020
Chad,4706,0,0,4706,current,Sep-Dec,2020
Chad,0,0,0,0,current,Sep-Dec,2020
Chad,9461,0,0,9461,current,Sep-Dec,2020
Chad,1651,0,0,1651,current,Sep-Dec,2020
Chad,0,0,0,0,current,Sep-Dec,2020
Chad,4906,0,0,4906,current,Sep-Dec,2020
Chad,7073,0,0,7073,current,Sep-Dec,2020
Chad,25483,0,0,25483,current,Sep-Dec,2020
Chad,9789,0,0,9789,current,Sep-Dec,2020
Chad,0,0,0,0,current,Sep-Dec,2020
Chad,14347,0,0,14347,current,Sep-Dec,2020
Chad,3741,0,0,3741,current,Sep-Dec,2020
Chad,10393,0,0,10393,current,Sep-Dec,2020
Chad,6782,0,0,6782,current,Sep-Dec,2020
Chad,11773,0,0,11773,current,Sep-Dec,2020
Chad,9841,0,0,9841,current,Sep-Dec,2020
Chad,6355,0,0,6355,current,Sep-Dec,2020
Chad,0,0,0,0,current,Sep-Dec,2020
Chad,5630,0,0,5630,current,Sep-Dec,2020
Chad,6813,0,0,6813,current,Sep-Dec,2020
Chad,2808,0,0,2808,current,Sep-Dec,2020
Chad,8951,0,0,8951,current,Sep-Dec,2020
Chad,2710,0,0,2710,current,Sep-Dec,2020
Chad,10378,0,0,10378,current,Sep-Dec,2020
Chad,851,0,0,851,current,Sep-Dec,2020
Chad,4964,0,0,4964,current,Sep-Dec,2020
Chad,8390,0,0,8390,current,Sep-Dec,2020
Chad,0,0,0,0,current,Sep-Dec,2020
Chad,3397,0,0,3397,current,Sep-Dec,2020
Chad,25938,0,0,25938,current,Sep-Dec,2020
Chad,16804,0,0,16804,current,Sep-Dec,2020
Chad,4122,0,0,4122,current,Sep-Dec,2020
Chad,4160,0,0,4160,current,Sep-Dec,2020
Chad,5389,0,0,5389,current,Sep-Dec,2020
Chad,10632,0,0,10632,current,Sep-Dec,2020
Chad,5262,0,0,5262,current,Sep-Dec,2020
Chad,17306,0,0,17306,current,Sep-Dec,2020
Chad,8053,0,0,8053,current,Sep-Dec,2020
Chad,12292,0,0,12292,current,Sep-Dec,2020
Chad,1267,0,0,1267,current,Sep-Dec,2020
Chad,16880,0,0,16880,current,Sep-Dec,2020
Chad,5806,0,0,5806,current,Sep-Dec,2020
Chad,15257,0,0,15257,current,Sep-Dec,2020
Chad,3308,0,0,3308,current,Sep-Dec,2020
Chad,13260,0,0,13260,current,Sep-Dec,2020
Chad,1218,0,0,1218,current,Sep-Dec,2020
Chad,27427,0,0,27427,current,Sep-Dec,2020
Chad,4339,0,0,4339,current,Sep-Dec,2020
Chad,10695,0,0,10695,current,Sep-Dec,2020
Chad,927,0,0,927,current,Sep-Dec,2020
Chad,2640,0,0,2640,current,Sep-Dec,2020
Chad,3048,0,0,3048,current,Sep-Dec,2020
Chad,1754,0,0,1754,current,Sep-Dec,2020
Chad,2871,0,0,2871,current,Sep-Dec,2020
Chad,29042,0,0,29042,current,Sep-Dec,2020
Chad,33618,0,0,33618,current,Sep-Dec,2020
Chad,13075,0,0,13075,current,Sep-Dec,2020
Chad,4860,972,0,5832,current,Sep-Dec,2020
Chad,6658,0,0,6658,current,Sep-Dec,2020
Chad,32105,0,0,32105,current,Sep-Dec,2020
Chad,2047,0,0,2047,current,Sep-Dec,2020
Chad,1181,0,0,1181,current,Sep-Dec,2020
Cameroon,1891,0,0,1891,current,Jan-May,2020
Cameroon,3755,0,0,3755,current,Jan-May,2020
Cameroon,16984,0,0,16984,current,Jan-May,2020
Cameroon,15586,0,0,15586,current,Jan-May,2020
Cameroon,4810,0,0,4810,current,Jan-May,2020
Cameroon,1440,0,0,1440,current,Jan-May,2020
Cameroon,4500,0,0,4500,current,Jan-May,2020
Cameroon,4106,0,0,4106,current,Jan-May,2020
Cameroon,5423,0,0,5423,current,Jan-May,2020
Cameroon,1514,0,0,1514,current,Jan-May,2020
Cameroon,3618,0,0,3618,current,Jan-May,2020
Cameroon,54023,0,0,54023,current,Jan-May,2020
Cameroon,1863,0,0,1863,current,Jan-May,2020
Cameroon,3329,0,0,3329,current,Jan-May,2020
Cameroon,1694,0,0,1694,current,Jan-May,2020
Cameroon,2625,0,0,2625,current,Jan-May,2020
Cameroon,20121,0,0,20121,current,Jan-May,2020
Cameroon,14660,0,0,14660,current,Jan-May,2020
Cameroon,12550,0,0,12550,current,Jan-May,2020
Cameroon,63244,903,0,64147,current,Jan-May,2020
Cameroon,95915,20553,0,116468,current,Jan-May,2020
Cameroon,81871,22328,0,104200,current,Jan-May,2020
Cameroon,34155,0,0,34155,current,Jan-May,2020
Cameroon,58898,4908,0,63806,current,Jan-May,2020
Cameroon,128013,19694,0,147708,current,Jan-May,2020
Cameroon,103424,5443,0,108868,current,Jan-May,2020
Cameroon,10544,527,0,11071,current,Jan-May,2020
Cameroon,2330,0,0,2330,current,Jan-May,2020
Cameroon,526877,55461,0,582338,current,Jan-May,2020
Cameroon,27253,0,0,27253,current,Jan-May,2020
Cameroon,2222,0,0,2222,current,Jan-May,2020
Cameroon,6259,0,0,6259,current,Jan-May,2020
Cameroon,12002,1200,0,13202,current,Jan-May,2020
Cameroon,28681,3585,0,32266,current,Jan-May,2020
Cameroon,115533,9243,0,124776,current,Jan-May,2020
Cameroon,89112,11623,0,100735,current,Jan-May,2020
Cameroon,34878,6976,0,41854,current,Jan-May,2020
Cameroon,135414,37615,0,173029,current,Jan-May,2020
Cameroon,43796,3981,0,47777,current,Jan-May,2020
Cameroon,67227,13445,0,80672,current,Jan-May,2020
Cameroon,41971,4197,0,46168,current,Jan-May,2020
Cameroon,16625,2078,0,18703,current,Jan-May,2020
Cameroon,8106,0,0,8106,current,Jan-May,2020
Cameroon,3733,0,0,3733,current,Jan-May,2020
Cameroon,24610,0,0,24610,current,Jan-May,2020
Cameroon,47596,4327,0,51923,current,Jan-May,2020
Cameroon,2723,0,0,2723,current,Jan-May,2020
Cameroon,32660,0,0,32660,current,Jan-May,2020
Cameroon,0,0,0,0,current,Jan-May,2020
Cameroon,0,0,0,0,current,Jan-May,2020
Cameroon,0,0,0,0,current,Jan-May,2020
Cameroon,0,0,0,0,current,Jan-May,2020
Cameroon,87030,13389,0,100419,current,Jan-May,2020
Cameroon,19700,6062,0,25762,current,Jan-May,2020
Cameroon,37547,8162,0,45710,current,Jan-May,2020
Cameroon,54569,10394,0,64963,current,Jan-May,2020
Cameroon,107864,32828,0,140692,current,Jan-May,2020
Cameroon,21113,3519,0,24632,current,Jan-May,2020
Cameroon,11616,0,0,11616,current,Sep-Dec,2020
Cameroon,8972,0,0,8972,current,Sep-Dec,2020
Cameroon,34783,0,0,34783,current,Sep-Dec,2020
Cameroon,53200,5320,0,58520,current,Sep-Dec,2020
Cameroon,19703,0,0,19703,current,Sep-Dec,2020
Cameroon,5900,0,0,5900,current,Sep-Dec,2020
Cameroon,16817,0,0,16817,current,Sep-Dec,2020
Cameroon,8330,0,0,8330,current,Sep-Dec,2020
Cameroon,15508,0,0,15508,current,Sep-Dec,2020
Cameroon,9261,0,0,9261,current,Sep-Dec,2020
Cameroon,4337,0,0,4337,current,Sep-Dec,2020
Cameroon,82979,0,0,82979,current,Sep-Dec,2020
Cameroon,11448,0,0,11448,current,Sep-Dec,2020
Cameroon,9216,0,0,9216,current,Sep-Dec,2020
Cameroon,10226,0,0,10226,current,Sep-Dec,2020
Cameroon,3391,0,0,3391,current,Sep-Dec,2020
Cameroon,5777,0,0,5777,current,Sep-Dec,2020
Cameroon,5412,0,0,5412,current,Sep-Dec,2020
Cameroon,12160,0,0,12160,current,Sep-Dec,2020
Cameroon,74013,0,0,74013,current,Sep-Dec,2020
Cameroon,147325,3508,0,150833,current,Sep-Dec,2020
Cameroon,30486,0,0,30486,current,Sep-Dec,2020
Cameroon,87438,0,0,87438,current,Sep-Dec,2020
Cameroon,105546,10052,0,115598,current,Sep-Dec,2020
Cameroon,171420,0,0,171420,current,Sep-Dec,2020
Cameroon,83610,0,0,83610,current,Sep-Dec,2020
Cameroon,5938,0,0,5938,current,Sep-Dec,2020
Cameroon,11928,0,0,11928,current,Sep-Dec,2020
Cameroon,283959,0,0,283959,current,Sep-Dec,2020
Cameroon,38547,1836,0,40383,current,Sep-Dec,2020
Cameroon,118306,9465,0,127771,current,Sep-Dec,2020
Cameroon,59511,0,0,59511,current,Sep-Dec,2020
Cameroon,59526,11905,0,71431,current,Sep-Dec,2020
Cameroon,107850,30814,0,138664,current,Sep-Dec,2020
Cameroon,50962,10192,0,61155,current,Sep-Dec,2020
Cameroon,52319,0,0,52319,current,Sep-Dec,2020
Cameroon,55814,0,0,55814,current,Sep-Dec,2020
Cameroon,3414,0,0,3414,current,Sep-Dec,2020
Cameroon,102548,0,0,102548,current,Sep-Dec,2020
Cameroon,86032,0,0,86032,current,Sep-Dec,2020
Cameroon,8596,0,0,8596,current,Sep-Dec,2020
Cameroon,6384,0,0,6384,current,Sep-Dec,2020
Cameroon,3557,0,0,3557,current,Sep-Dec,2020
Cameroon,5734,0,0,5734,current,Sep-Dec,2020
Cameroon,33601,0,0,33601,current,Sep-Dec,2020
Cameroon,31015,0,0,31015,current,Sep-Dec,2020
Cameroon,2788,0,0,2788,current,Sep-Dec,2020
Cameroon,20066,2007,0,22073,current,Sep-Dec,2020
Cameroon,130250,0,0,130250,current,Sep-Dec,2020
Cameroon,27932,0,0,27932,current,Sep-Dec,2020
Cameroon,35105,1672,0,36777,current,Sep-Dec,2020
Cameroon,61200,5322,0,66522,current,Sep-Dec,2020
Cameroon,100848,4802,0,105650,current,Sep-Dec,2020
Cameroon,39636,1802,0,41438,current,Sep-Dec,2020
Cameroon,4921,0,0,4921,current,Sep-Dec,2020
Cameroon,5274,0,0,5274,current,Sep-Dec,2020
Cameroon,1579,0,0,1579,current,Sep-Dec,2020
Cameroon,2328,0,0,2328,current,Sep-Dec,2020
Burkina Faso,59020,0,0,59020,current,Jan-May,2019
Burkina Faso,0,0,0,0,current,Jan-May,2019
Burkina Faso,6637,0,0,6637,current,Jan-May,2019
Burkina Faso,5669,0,0,5669,current,Jan-May,2019
Burkina Faso,3965,0,0,3965,current,Jan-May,2019
Burkina Faso,4738,0,0,4738,current,Jan-May,2019
Burkina Faso,42881,0,0,42881,current,Jan-May,2019
Burkina Faso,3176,0,0,3176,current,Jan-May,2019
Burkina Faso,0,0,0,0,current,Jan-May,2019
Burkina Faso,3465,0,0,3465,current,Jan-May,2019
Burkina Faso,32526,0,0,32526,current,Jan-May,2019
Burkina Faso,15356,0,0,15356,current,Jan-May,2019
Burkina Faso,102745,5137,0,107883,current,Jan-May,2019
Burkina Faso,7113,0,0,7113,current,Jan-May,2019
Burkina Faso,3866,0,0,3866,current,Jan-May,2019
Burkina Faso,4220,0,0,4220,current,Jan-May,2019
Burkina Faso,6029,0,0,6029,current,Jan-May,2019
Burkina Faso,0,0,0,0,current,Jan-May,2019
Burkina Faso,3805,0,0,3805,current,Jan-May,2019
Burkina Faso,2259,0,0,2259,current,Jan-May,2019
Burkina Faso,11875,0,0,11875,current,Jan-May,2019
Burkina Faso,4545,0,0,4545,current,Jan-May,2019
Burkina Faso,5205,0,0,5205,current,Jan-May,2019
Burkina Faso,2514,0,0,2514,current,Jan-May,2019
Burkina Faso,1302,0,0,1302,current,Jan-May,2019
Burkina Faso,0,0,0,0,current,Jan-May,2019
Burkina Faso,4783,0,0,4783,current,Jan-May,2019
Burkina Faso,0,0,0,0,current,Jan-May,2019
Burkina Faso,26706,0,0,26706,current,Jan-May,2019
Burkina Faso,7792,0,0,7792,current,Jan-May,2019
Burkina Faso,6130,0,0,6130,current,Jan-May,2019
Burkina Faso,2402,0,0,2402,current,Jan-May,2019
Burkina Faso,0,0,0,0,current,Jan-May,2019
Burkina Faso,7427,0,0,7427,current,Jan-May,2019
Burkina Faso,5298,0,0,5298,current,Jan-May,2019
Burkina Faso,2063,0,0,2063,current,Jan-May,2019
Burkina Faso,6973,0,0,6973,current,Jan-May,2019
Burkina Faso,4084,0,0,4084,current,Jan-May,2019
Burkina Faso,0,0,0,0,current,Jan-May,2019
Burkina Faso,0,0,0,0,current,Jan-May,2019
Burkina Faso,0,0,0,0,current,Jan-May,2019
Burkina Faso,0,0,0,0,current,Jan-May,2019
Burkina Faso,0,0,0,0,current,Jan-May,2019
Burkina Faso,6661,0,0,6661,current,Jan-May,2019
Burkina Faso,1808,0,0,1808,current,Jan-May,2019
Burkina Faso,7823,0,0,7823,current,Sep-Dec,2019
Burkina Faso,1547,0,0,1547,current,Sep-Dec,2019
Burkina Faso,0,0,0,0,current,Sep-Dec,2019
Burkina Faso,0,0,0,0,current,Sep-Dec,2019
Burkina Faso,0,0,0,0,current,Sep-Dec,2019
Burkina Faso,11909,0,0,11909,current,Sep-Dec,2019
Burkina Faso,6900,0,0,6900,current,Sep-Dec,2019
Burkina Faso,3723,0,0,3723,current,Sep-Dec,2019
Burkina Faso,61289,0,0,61289,current,Sep-Dec,2019
Burkina Faso,49234,0,0,49234,current,Sep-Dec,2019
Burkina Faso,31646,0,0,31646,current,Sep-Dec,2019
Burkina Faso,32324,0,0,32324,current,Sep-Dec,2019
Burkina Faso,81601,4080,0,85681,current,Sep-Dec,2019
Burkina Faso,3579,0,0,3579,current,Sep-Dec,2019
Burkina Faso,4192,0,0,4192,current,Sep-Dec,2019
Burkina Faso,3153,0,0,3153,current,Sep-Dec,2019
Burkina Faso,2779,0,0,2779,current,Sep-Dec,2019
Burkina Faso,63382,4876,0,68257,current,Sep-Dec,2019
Burkina Faso,264688,8823,0,273511,current,Sep-Dec,2019
Burkina Faso,32540,0,0,32540,current,Sep-Dec,2019
Burkina Faso,7004,0,0,7004,current,Sep-Dec,2019
Burkina Faso,28486,0,0,28486,current,Sep-Dec,2019
Burkina Faso,21486,0,0,21486,current,Sep-Dec,2019
Burkina Faso,1353,0,0,1353,current,Sep-Dec,2019
Burkina Faso,46838,0,0,46838,current,Sep-Dec,2019
Burkina Faso,61123,0,0,61123,current,Sep-Dec,2019
Burkina Faso,15596,0,0,15596,current,Sep-Dec,2019
Burkina Faso,3549,0,0,3549,current,Sep-Dec,2019
Burkina Faso,14841,0,0,14841,current,Sep-Dec,2019
Burkina Faso,4466,0,0,4466,current,Sep-Dec,2019
Burkina Faso,35729,0,0,35729,current,Sep-Dec,2019
Burkina Faso,22845,0,0,22845,current,Sep-Dec,2019
Burkina Faso,8009,0,0,8009,current,Sep-Dec,2019
Burkina Faso,4944,0,0,4944,current,Sep-Dec,2019
Burkina Faso,4622,0,0,4622,current,Sep-Dec,2019
Burkina Faso,5817,0,0,5817,current,Sep-Dec,2019
Burkina Faso,3408,0,0,3408,current,Sep-Dec,2019
Burkina Faso,30503,0,0,30503,current,Sep-Dec,2019
Burkina Faso,19757,0,0,19757,current,Sep-Dec,2019
Burkina Faso,158811,10587,0,169399,current,Sep-Dec,2019
Burkina Faso,9774,0,0,9774,current,Sep-Dec,2019
Burkina Faso,2125,0,0,2125,current,Sep-Dec,2019
Burkina Faso,1519,0,0,1519,current,Sep-Dec,2019
Burkina Faso,8159,0,0,8159,current,Sep-Dec,2019
Burkina Faso,7644,0,0,7644,current,Sep-Dec,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,12786,0,0,12786,current,Jan-May,2019
Mali,3107,0,0,3107,current,Jan-May,2019
Mali,3233,0,0,3233,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,3155,0,0,3155,current,Jan-May,2019
Mali,9752,0,0,9752,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,0,0,0,0,current,Jan-May,2019
Mali,14789,0,0,14789,current,Jan-May,2019
Mali,16755,0,0,16755,current,Jan-May,2019
Mali,24768,0,0,24768,current,Jan-May,2019
Mali,22280,0,0,22280,current,Jan-May,2019
Mali,19774,0,0,19774,current,Jan-May,2019
Mali,67834,4845,0,72679,current,Jan-May,2019
Mali,15240,0,0,15240,current,Jan-May,2019
Mali,1450,0,0,1450,current,Jan-May,2019
Mali,3404,0,0,3404,current,Jan-May,2019
Mali,1466,0,0,1466,current,Jan-May,2019
Mali,12137,0,0,12137,current,Jan-May,2019
Mali,14842,0,0,14842,current,Jan-May,2019
Mali,2345,0,0,2345,current,Jan-May,2019
Mali,12809,0,0,12809,current,Jan-May,2019
Mali,5292,0,0,5292,current,Jan-May,2019
Mali,17112,0,0,17112,current,Jan-May,2019
Mali,13832,1456,0,15288,current,Jan-May,2019
Mali,3597,0,0,3597,current,Jan-May,2019
Mali,1383,0,0,1383,current,Jan-May,2019
Mali,1715,0,0,1715,current,Jan-May,2019
Mali,1078,0,0,1078,current,Jan-May,2019
Mali,4477,0,0,4477,current,Jan-May,2019
Mali,2130,0,0,2130,current,Jan-May,2019
Mali,1720,0,0,1720,current,Jan-May,2019
Mali,4071,0,0,4071,current,Jan-May,2019
Mali,5524,0,0,5524,current,Jan-May,2019
Mali,6278,0,0,6278,current,Jan-May,2019
Mali,14508,0,0,14508,current,Sep-Dec,2019
Mali,6605,0,0,6605,current,Sep-Dec,2019
Mali,17961,0,0,17961,current,Sep-Dec,2019
Mali,0,0,0,0,current,Sep-Dec,2019
Mali,0,0,0,0,current,Sep-Dec,2019
Mali,32360,0,0,32360,current,Sep-Dec,2019
Mali,7485,0,0,7485,current,Sep-Dec,2019
Mali,2977,0,0,2977,current,Sep-Dec,2019
Mali,5400,0,0,5400,current,Sep-Dec,2019
Mali,6911,0,0,6911,current,Sep-Dec,2019
Mali,2838,0,0,2838,current,Sep-Dec,2019
Mali,27048,0,0,27048,current,Sep-Dec,2019
Mali,3287,0,0,3287,current,Sep-Dec,2019
Mali,10258,0,0,10258,current,Sep-Dec,2019
Mali,0,0,0,0,current,Sep-Dec,2019
Mali,6482,0,0,6482,current,Sep-Dec,2019
Mali,0,0,0,0,current,Sep-Dec,2019
Mali,0,0,0,0,current,Sep-Dec,2019
Mali,8205,0,0,8205,current,Sep-Dec,2019
Mali,0,0,0,0,current,Sep-Dec,2019
Mali,0,0,0,0,current,Sep-Dec,2019
Mali,9840,0,0,9840,current,Sep-Dec,2019
Mali,2868,0,0,2868,current,Sep-Dec,2019
Mali,4010,0,0,4010,current,Sep-Dec,2019
Mali,3337,0,0,3337,current,Sep-Dec,2019
Mali,5158,0,0,5158,current,Sep-Dec,2019
Mali,4716,0,0,4716,current,Sep-Dec,2019
Mali,0,0,0,0,current,Sep-Dec,2019
Mali,20859,0,0,20859,current,Sep-Dec,2019
Mali,39878,0,0,39878,current,Sep-Dec,2019
Mali,11228,0,0,11228,current,Sep-Dec,2019
Mali,14730,0,0,14730,current,Sep-Dec,2019
Mali,48806,3486,0,52293,current,Sep-Dec,2019
Mali,56379,5125,0,61504,current,Sep-Dec,2019
Mali,13818,2303,0,16121,current,Sep-Dec,2019
Mali,4602,0,0,4602,current,Sep-Dec,2019
Mali,21598,1800,0,23398,current,Sep-Dec,2019
Mali,3100,0,0,3100,current,Sep-Dec,2019
Mali,10696,0,0,10696,current,Sep-Dec,2019
Mali,43946,12556,0,56502,current,Sep-Dec,2019
Mali,19840,0,0,19840,current,Sep-Dec,2019
Mali,37245,3386,0,40631,current,Sep-Dec,2019
Mali,20517,3730,0,24248,current,Sep-Dec,2019
Mali,34541,3290,0,37831,current,Sep-Dec,2019
Mali,23093,3079,0,26172,current,Sep-Dec,2019
Mali,473,0,0,473,current,Sep-Dec,2019
Mali,728,0,0,728,current,Sep-Dec,2019
Mali,902,0,0,902,current,Sep-Dec,2019
Mali,340,0,0,340,current,Sep-Dec,2019
Mali,0,0,0,0,current,Sep-Dec,2019
Mali,0,0,0,0,current,Sep-Dec,2019
Mali,0,0,0,0,current,Sep-Dec,2019
Mali,0,0,0,0,current,Sep-Dec,2019
Mali,0,0,0,0,current,Sep-Dec,2019
Mali,0,0,0,0,current,Sep-Dec,2019
Niger,2181,0,0,2181,current,Jan-May,2019
Niger,1282,0,0,1282,current,Jan-May,2019
Niger,4652,222,0,4874,current,Jan-May,2019
Niger,4382,0,0,4382,current,Jan-May,2019
Niger,3124,0,0,3124,current,Jan-May,2019
Niger,7784,0,0,7784,current,Jan-May,2019
Niger,2426,0,0,2426,current,Jan-May,2019
