adm0_name,adm0_gaulcode,adm0_pcod3,adm0_pcod2,region,adm1_name,adm1_gaulcode,adm1_pcod3,adm1_pcod2,adm2_name,adm2_gaulcode,adm2_pcod3,adm2_pcod2,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35,chtype,exercise_code,exercise_label,exercise_year,reference_code,reference_label,reference_year,foodconsumption_phase,livelihoods_phase,nutrition_phase,mortality_phase,usethisperiod
Senegal,217,SEN,SN,,Kedougou,1374,SEN006,SN06,Saraya,1538,SEN006003,SN0603,61756,1,50022,10499,1235,0,0,1235,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Ziguinchor,2645,SEN014,SN14,Ziguinchor,25348,SEN014003,SN1403,299364,1,254459,44905,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Ziguinchor,2645,SEN014,SN14,Bignona,25346,SEN014001,SN1401,304535,1,274082,30454,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Ziguinchor,2645,SEN014,SN14,Oussouye,25347,SEN014002,SN1402,58280,1,53035,5245,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Kolda,1375,SEN007,SN07,Kolda,1408,SEN007001,SN0701,295795,2,227762,62117,5916,0,0,5916,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Kolda,1375,SEN007,SN07,Medina Yoro Foulah,1499,SEN007002,SN0702,166042,2,129513,31548,4981,0,0,4981,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Kolda,1375,SEN007,SN07,Velingara,25333,SEN007003,SN0703,334746,1,297924,36822,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Sedhiou,1376,SEN011,SN11,Sedhiou,1609,SEN011003,SN1103,184742,1,155183,27711,1847,0,0,1847,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Sedhiou,1376,SEN011,SN11,Bounkiling,1381,SEN011001,SN1101,177706,1,159935,17771,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Sedhiou,1376,SEN011,SN11,Goudomp,1394,SEN011002,SN1102,190557,1,167690,22867,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Fatick,47586,SEN003,SN03,Fatick,25325,SEN003001,SN0301,413302,1,371972,37197,4133,0,0,4133,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Fatick,47586,SEN003,SN03,Foundiougne,25326,SEN003002,SN0302,340444,1,306400,34044,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Fatick,47586,SEN003,SN03,Gossas,1383,SEN003003,SN0303,116612,1,101452,13993,1166,0,0,1166,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Kaffrine,1378,SEN004,SN04,Kaffrine,1396,SEN004002,SN0402,257696,1,234503,20616,2577,0,0,2577,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Kaffrine,1378,SEN004,SN04,Birkelane,1380,SEN004001,SN0401,125596,1,109269,13816,2512,0,0,2512,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Kaffrine,1378,SEN004,SN04,Koungheul,1486,SEN004003,SN0403,202803,1,186579,14196,2028,0,0,2028,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Kaffrine,1378,SEN004,SN04,Malem Hodar,1497,SEN004005,SN0405,117462,1,105716,10572,1175,0,0,1175,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Tambacounda,1377,SEN012,SN12,Bakel,1379,SEN012001,SN1201,171521,1,156084,12006,3430,0,0,3430,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Tambacounda,1377,SEN012,SN12,Tambacounda,1649,SEN012004,SN1204,369510,1,314084,40646,14780,0,0,14780,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Tambacounda,1377,SEN012,SN12,Goudiry,1384,SEN012002,SN1202,141853,1,123412,14185,4256,0,0,4256,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Tambacounda,1377,SEN012,SN12,Koumpentoum,1488,SEN012003,SN1203,158634,1,130080,20622,7932,0,0,7932,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Dakar,2636,SEN001,SN01,Rufisque,25321,SEN001004,SN0104,583774,1,502046,81728,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Louga,47587,SEN008,SN08,Kebemer,25334,SEN008001,SN0801,306043,1,254016,52027,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Louga,47587,SEN008,SN08,Linguere,47594,SEN008002,SN0802,285743,2,200020,80008,5715,0,0,5715,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Louga,47587,SEN008,SN08,Louga,25336,SEN008003,SN0803,440859,1,374730,66129,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Matam,47588,SEN009,SN09,Matam,47595,SEN009002,SN0902,342164,2,266888,68433,6843,0,0,6843,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Matam,47588,SEN009,SN09,Kanel,47593,SEN009001,SN0901,299471,2,233587,59894,5989,0,0,5989,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Matam,47588,SEN009,SN09,Ranerou,47599,SEN009003,SN0903,64402,2,45725,14168,4508,0,0,4508,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Saint Louis,47589,SEN010,SN10,Dagana,47590,SEN010001,SN1001,282804,1,243211,39593,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Saint Louis,47589,SEN010,SN10,Podor,47598,SEN010002,SN1002,433811,1,368739,65072,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Saint Louis,47589,SEN010,SN10,Saint Louis,47600,SEN010003,SN1003,346926,1,305295,41631,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Diourbel,47585,SEN002,SN02,Diourbel,25323,SEN002002,SN0202,322762,2,242072,74235,6455,0,0,6455,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Diourbel,47585,SEN002,SN02,Bambey,25322,SEN002001,SN0201,360380,1,302719,54057,3604,0,0,3604,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Diourbel,47585,SEN002,SN02,Mbacke,47596,SEN002003,SN0203,1118849,1,1006964,111885,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Thies,2644,SEN013,SN13,Mbour,25343,SEN013001,SN1301,787349,1,645626,141723,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Thies,2644,SEN013,SN13,Thies,25344,SEN013002,SN1302,786097,1,668182,117915,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Thies,2644,SEN013,SN13,Tivaouane,25345,SEN013003,SN1303,532261,1,447099,85162,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Kaolack,1373,SEN005,SN05,Kaolack,25329,SEN005002,SN0502,587730,1,499570,88160,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Kaolack,1373,SEN005,SN05,Nioro Du Rip,25330,SEN005003,SN0503,429198,1,360526,68672,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Kaolack,1373,SEN005,SN05,Guinguineo,1395,SEN005001,SN0501,138506,1,113575,24931,0,0,0,0,current,1,Sep-Dec,2018,1,Sep-Dec,2018,,,,,Y
Senegal,217,SEN,SN,,Kedougou,1374,SEN006,SN06,Salemata,1510,SEN006002,SN0602,26920,2,18306,7538,1077,0,0,1077,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Kedougou,1374,SEN006,SN06,Kedougou,1397,SEN006001,SN0601,95599,2,69787,20076,5736,0,0,5736,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Kedougou,1374,SEN006,SN06,Saraya,1538,SEN006003,SN0603,61756,2,40759,17909,3088,0,0,3088,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Ziguinchor,2645,SEN014,SN14,Ziguinchor,25348,SEN014003,SN1403,299364,2,218536,74841,5987,0,0,5987,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Ziguinchor,2645,SEN014,SN14,Bignona,25346,SEN014001,SN1401,304535,1,249719,51771,3045,0,0,3045,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Ziguinchor,2645,SEN014,SN14,Oussouye,25347,SEN014002,SN1402,58280,1,48372,9325,583,0,0,583,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Kolda,1375,SEN007,SN07,Kolda,1408,SEN007001,SN0701,295795,2,195225,88738,11832,0,0,11832,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Kolda,1375,SEN007,SN07,Medina Yoro Foulah,1499,SEN007002,SN0702,166042,2,107927,49813,8302,0,0,8302,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Kolda,1375,SEN007,SN07,Velingara,25333,SEN007003,SN0703,334746,2,254407,70297,10042,0,0,10042,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Sedhiou,1376,SEN011,SN11,Sedhiou,1609,SEN011003,SN1103,184742,2,133014,46186,5542,0,0,5542,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Sedhiou,1376,SEN011,SN11,Bounkiling,1381,SEN011001,SN1101,177706,2,138611,37318,1777,0,0,1777,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Sedhiou,1376,SEN011,SN11,Goudomp,1394,SEN011002,SN1102,190557,2,144823,41923,3811,0,0,3811,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Fatick,47586,SEN003,SN03,Fatick,25325,SEN003001,SN0301,413302,2,326509,74394,12399,0,0,12399,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Fatick,47586,SEN003,SN03,Foundiougne,25326,SEN003002,SN0302,340444,2,251929,85111,3404,0,0,3404,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Fatick,47586,SEN003,SN03,Gossas,1383,SEN003003,SN0303,116612,2,89791,23322,3498,0,0,3498,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Kaffrine,1378,SEN004,SN04,Kaffrine,1396,SEN004002,SN0402,257696,2,188118,59270,10308,0,0,10308,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Kaffrine,1378,SEN004,SN04,Birkelane,1380,SEN004001,SN0401,125596,2,90429,30143,5024,0,0,5024,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Kaffrine,1378,SEN004,SN04,Koungheul,1486,SEN004003,SN0403,202803,2,158186,42589,2028,0,0,2028,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Kaffrine,1378,SEN004,SN04,Malem Hodar,1497,SEN004005,SN0405,117462,1,98668,17619,1175,0,0,1175,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Tambacounda,1377,SEN012,SN12,Bakel,1379,SEN012001,SN1201,171521,2,120065,42880,8576,0,0,8576,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Tambacounda,1377,SEN012,SN12,Tambacounda,1649,SEN012004,SN1204,369510,2,258657,92378,18476,0,0,18476,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Tambacounda,1377,SEN012,SN12,Goudiry,1384,SEN012002,SN1202,141853,2,106390,28371,7093,0,0,7093,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Tambacounda,1377,SEN012,SN12,Koumpentoum,1488,SEN012003,SN1203,158634,2,101526,47590,9518,0,0,9518,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Dakar,2636,SEN001,SN01,Rufisque,25321,SEN001004,SN0104,583774,1,472857,110917,0,0,0,0,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Louga,47587,SEN008,SN08,Kebemer,25334,SEN008001,SN0801,306043,2,229532,61209,15302,0,0,15302,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Louga,47587,SEN008,SN08,Linguere,47594,SEN008002,SN0802,285743,2,142872,100010,42861,0,0,42861,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Louga,47587,SEN008,SN08,Louga,25336,SEN008003,SN0803,440859,1,361504,74946,4409,0,0,4409,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Matam,47588,SEN009,SN09,Matam,47595,SEN009002,SN0902,342164,2,184769,116336,41060,0,0,41060,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Matam,47588,SEN009,SN09,Kanel,47593,SEN009001,SN0901,299471,2,149736,119788,29947,0,0,29947,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Matam,47588,SEN009,SN09,Ranerou,47599,SEN009003,SN0903,64402,3,28981,21253,14168,0,0,14168,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Saint Louis,47589,SEN010,SN10,Dagana,47590,SEN010001,SN1001,282804,1,237555,45249,0,0,0,0,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Saint Louis,47589,SEN010,SN10,Podor,47598,SEN010002,SN1002,433811,2,351387,73748,8676,0,0,8676,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Saint Louis,47589,SEN010,SN10,Saint Louis,47600,SEN010003,SN1003,346926,1,298356,48570,0,0,0,0,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Diourbel,47585,SEN002,SN02,Diourbel,25323,SEN002002,SN0202,322762,2,209795,103284,9683,0,0,9683,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Diourbel,47585,SEN002,SN02,Bambey,25322,SEN002001,SN0201,360380,2,277493,75680,7208,0,0,7208,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Diourbel,47585,SEN002,SN02,Mbacke,47596,SEN002003,SN0203,1118849,2,794383,313278,11188,0,0,11188,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Thies,2644,SEN013,SN13,Mbour,25343,SEN013001,SN1301,787349,2,590512,181090,15747,0,0,15747,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Thies,2644,SEN013,SN13,Thies,25344,SEN013002,SN1302,786097,1,636739,149358,0,0,0,0,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Thies,2644,SEN013,SN13,Tivaouane,25345,SEN013003,SN1303,532261,1,431131,101130,0,0,0,0,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Kaolack,1373,SEN005,SN05,Kaolack,25329,SEN005002,SN0502,587730,2,393779,176319,17632,0,0,17632,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Kaolack,1373,SEN005,SN05,Nioro Du Rip,25330,SEN005003,SN0503,429198,2,317607,103008,8584,0,0,8584,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Kaolack,1373,SEN005,SN05,Guinguineo,1395,SEN005001,SN0501,138506,2,81719,49862,6925,0,0,6925,projected,1,Sep-Dec,2018,3,Jun-Aug,2019,,,,,N
Senegal,217,SEN,SN,,Kolda,1375,SEN007,SN07,Kolda,1408,SEN007001,SN0701,295795,1,245510,38453,11832,0,0,11832,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Kolda,1375,SEN007,SN07,Medina Yoro Foulah,1499,SEN007002,SN0702,171340,1,145639,18847,6854,0,0,6854,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Kolda,1375,SEN007,SN07,Velingara,25333,SEN007003,SN0703,345426,1,279795,48360,17271,0,0,17271,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Sedhiou,1376,SEN011,SN11,Bounkiling,1381,SEN011001,SN1101,183842,1,154427,23899,5515,0,0,5515,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Sedhiou,1376,SEN011,SN11,Goudomp,1394,SEN011002,SN1102,190557,1,156257,26678,7622,0,0,7622,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Sedhiou,1376,SEN011,SN11,Sedhiou,1609,SEN011003,SN1103,191120,1,154807,28668,7645,0,0,7645,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Ziguinchor,2645,SEN014,SN14,Bignona,25346,SEN014001,SN1401,314549,1,261076,44037,9436,0,0,9436,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Ziguinchor,2645,SEN014,SN14,Oussouye,25347,SEN014002,SN1402,60196,1,50565,7224,2408,0,0,2408,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Ziguinchor,2645,SEN014,SN14,Ziguinchor,25348,SEN014003,SN1403,309207,1,259734,40197,9276,0,0,9276,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Tambacounda,1377,SEN012,SN12,Bakel,1379,SEN012001,SN1201,177766,1,149323,23110,5333,0,0,5333,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Tambacounda,1377,SEN012,SN12,Goudiry,1384,SEN012002,SN1202,147018,1,120555,23523,2940,0,0,2940,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Kedougou,1374,SEN006,SN06,Kedougou,1397,SEN006001,SN0601,98836,1,80057,13837,4942,0,0,4942,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Tambacounda,1377,SEN012,SN12,Koumpentoum,1488,SEN012003,SN1203,164409,1,138104,24661,1644,0,0,1644,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Dakar,2636,SEN001,SN01,Rufisque,25321,SEN001004,SN0104,599843,1,503868,89976,5998,0,0,5998,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Kedougou,1374,SEN006,SN06,Salemata,1510,SEN006002,SN0602,27831,2,19203,6401,2226,0,0,2226,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Kedougou,1374,SEN006,SN06,Saraya,1538,SEN006003,SN0603,63846,1,52354,9577,1915,0,0,1915,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Tambacounda,1377,SEN012,SN12,Tambacounda,1649,SEN012004,SN1204,382963,1,314030,65104,3830,0,0,3830,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Louga,47587,SEN008,SN08,Kebemer,25334,SEN008001,SN0801,306043,1,266257,24483,15302,0,0,15302,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Louga,47587,SEN008,SN08,Linguere,47594,SEN008002,SN0802,285743,1,237167,37147,11430,0,0,11430,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Louga,47587,SEN008,SN08,Louga,25336,SEN008003,SN0803,440859,1,387956,48494,4409,0,0,4409,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Matam,47588,SEN009,SN09,Kanel,47593,SEN009001,SN0901,299471,1,242572,44921,11979,0,0,11979,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Matam,47588,SEN009,SN09,Matam,47595,SEN009002,SN0902,342164,2,266888,65011,6843,3422,0,10265,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Matam,47588,SEN009,SN09,Ranerou,47599,SEN009003,SN0903,64402,2,48302,11592,3220,1288,0,4508,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Saint Louis,47589,SEN010,SN10,Dagana,47590,SEN010001,SN1001,282804,1,243211,33936,5656,0,0,5656,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Saint Louis,47589,SEN010,SN10,Podor,47598,SEN010002,SN1002,433811,2,342711,65072,21691,4338,0,26029,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Saint Louis,47589,SEN010,SN10,Saint Louis,47600,SEN010003,SN1003,346926,1,322641,17346,6939,0,0,6939,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Fatick,47586,SEN003,SN03,Fatick,25325,SEN003001,SN0301,413302,1,355440,53729,4133,0,0,4133,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Fatick,47586,SEN003,SN03,Foundiougne,25326,SEN003002,SN0302,340444,1,299591,37449,3404,0,0,3404,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Fatick,47586,SEN003,SN03,Gossas,1383,SEN003003,SN0303,116612,1,94456,18658,3498,0,0,3498,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Kaolack,1373,SEN005,SN05,Guinguineo,1395,SEN005001,SN0501,138506,1,113575,22161,2770,0,0,2770,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Kaolack,1373,SEN005,SN05,Kaolack,25329,SEN005002,SN0502,587730,1,251556,44921,2995,0,0,2995,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Thies,2644,SEN013,SN13,Mbour,25343,SEN013001,SN1301,787349,1,637753,125976,23620,0,0,23620,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Kaolack,1373,SEN005,SN05,Nioro Du Rip,25330,SEN005003,SN0503,419198,1,360510,54496,4192,0,0,4192,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Thies,2644,SEN013,SN13,Thies,25344,SEN013002,SN1302,786097,1,652461,117915,15722,0,0,15722,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Diourbel,47585,SEN002,SN02,Bambey,25322,SEN002001,SN0201,360380,1,295512,54057,10811,0,0,10811,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Diourbel,47585,SEN002,SN02,Diourbel,25323,SEN002002,SN0202,322762,1,267892,48414,6455,0,0,6455,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Kaffrine,1378,SEN004,SN04,Kaffrine,1396,SEN004002,SN0402,257696,1,208734,30924,15462,2577,0,18039,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Kaffrine,1378,SEN004,SN04,Koungheul,1486,SEN004003,SN0403,202803,2,152102,42589,8112,0,0,8112,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Kaffrine,1378,SEN004,SN04,Malem Hodar,1497,SEN004005,SN0405,117462,1,95144,18794,3524,0,0,3524,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Diourbel,47585,SEN002,SN02,Mbacke,47596,SEN002003,SN0203,1118849,1,906268,179016,33565,0,0,33565,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Kaffrine,1378,SEN004,SN04,Birkelane,1380,SEN004001,SN0401,125596,1,104245,17583,3768,0,0,3768,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Thies,2644,SEN013,SN13,Tivaouane,25345,SEN013003,SN1303,532261,2,404518,59159,11832,0,0,11832,current,1,Sep-Dec,2019,1,Sep-Dec,2019,,,,,Y
Senegal,217,SEN,SN,,Kolda,1375,SEN007,SN07,Kolda,1408,SEN007001,SN0701,295795,2,233678,44369,17748,0,0,17748,projected,1,Sep-Dec,2019,3,Jun-Aug,2020,,,,,N
Senegal,217,SEN,SN,,Kolda,1375,SEN007,SN07,Medina Yoro Foulah,1499,SEN007002,SN0702,171340,2,135359,23988,11994,0,0,11994,projected,1,Sep-Dec,2019,3,Jun-Aug,2020,,,,,N
